incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
INC002005,Drug Offense,North,RIVERSIDE,AZ,7062 Main St,37.726638,-87.455628,2022-01-11,OFF0073,Anthony,Nguyen,7616.0,SUS00421,Daniel,Brown,46.0,Male,Asian,VIC00025,Donna,Anderson,59.0,Other,8442802406,Knife,Critical,Closed,Arrest Made,3.0,13173.14,True,Incident at 7062 Main St. Officer responded at scene.
INC003053,DUI,North,SPRINGFIELD,GA,463 Cedar Lane,29.529052,-81.066666,2021-05-12,OFF0086,Mark,Jones,3148.0,SUS00495,Charles,Hill,47.0,Female,Asian,Unidentified,Unidentified,Unidentified,50.0,Unknown,Tidak Tersedia,Rifle,Medium,Closed,Arrest Made,4.0,46590.53,False,Incident at 463 Cedar Lane. Officer responded at scene.
INC000531,Sexual Assault,Central,SPRINGFIELD,AZ,349 Maple Dr,40.945427,-97.131481,2020-01-26,OFF0108,Mary,Scott,2868.0,SUS00343,Chris,Young,22.0,Female,White,VIC00039,Patricia,Johnson,18.0,Female,925-948-3480,Unknown,Low,Open,Dismissed,0.0,6727.52,False,Incident at 349 Maple Dr. Officer responded at scene.
INC002685,Arson,Central,LAKEWOOD,TX,2165 Park Rd,47.065243,-88.892191,2022-11-08,OFF0065,Patricia,Thompson,9431.0,SUS00314,Linda,Hall,57.0,Female,Black,VIC00032,Michelle,Young,59.0,Unknown,727-345-9459,Firearm,Medium,Closed,Arrest Made,0.0,14948.62,True,Incident at 2165 Park Rd. Officer responded at scene.
INC000527,Sexual Assault,North,OAKDALE,GA,5207 River Rd,31.482141,-116.280528,2024-12-09,OFF0116,Karen,Wilson,1591.0,SUS00094,Nancy,Johnson,24.0,Male,Unknown,VIC00106,Nancy,Martin,50.0,Unknown,920-309-8925,Hands/Feet,High,Closed,No Arrest,2.0,25797.84,True,Incident at 5207 River Rd. Officer responded at scene.
INC002394,DUI,North,CENTERVILLE,NY,6051 Maple Dr,36.549199,-102.889354,,OFF0060,Jennifer,Green,8180.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00204,Barbara,Jones,50.0,Male,331-150-7701,Knife,High,Under Investigation,No Arrest,0.0,49665.1,True,Incident at 6051 Maple Dr. Officer responded at scene.
INC003962,Murder,Southeast,OAKDALE,NC,5641 River Rd,26.082207,-91.941329,,OFF0050,Michael,Davis,2667.0,SUS00128,David,Walker,39.0,Female,Unknown,VIC00781,Michael,White,32.0,Male,944-846-7596,Blunt Object,Critical,Open,Warning Issued,1.0,30983.34,False,Incident at 5641 River Rd. Officer responded at scene.
INC000888,Kidnapping,Northwest,LAKEWOOD,FL,5868 Cedar Lane,34.733729,-94.6682905,,OFF0048,Charles,Jackson,8057.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00370,Sarah,Wilson,50.0,Male,772-419-4289,Unarmed,Medium,Closed,Belum Ada Resolusi,4.0,8046.58,True,Incident at 5868 Cedar Lane. Officer responded at scene.
INC000439,Drug Offense,Midtown,MAPLEWOOD,PA,1875 Main St,26.399142,-90.716018,2019-11-12,OFF0015,William,Jackson,7691.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00131,Thomas,Jones,68.0,Female,230-191-3879,Knife,Critical,Under Investigation,Arrest Made,5.0,49510.26,False,Incident at 1875 Main St. Officer responded at scene.
INC002346,Assault,Midtown,RIVERSIDE,AZ,6633 Elm Blvd,40.773951,-88.606454,2024-02-21,OFF0122,Carol,Martin,4007.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00097,Anthony,Lee,21.0,Unknown,Tidak Tersedia,Unknown,Medium,Pending,Dismissed,2.0,5498.74,True,Incident at 6633 Elm Blvd. Officer responded at scene.
INC003014,Theft/Larceny,North,FAIRVIEW,NY,7366 River Rd,26.572662,-103.697433,2024-06-15,OFF0115,Thomas,Garcia,6558.0,SUS00690,Emily,Miller,34.0,Other,Unknown,VIC00457,Daniel,Flores,50.0,Unknown,714-232-7500,Rifle,Low,Closed,Arrest Made,2.0,31443.55,False,Tidak ada catatan tambahan.
INC001740,Robbery,Southwest,LAKEWOOD,IL,4273 Park Rd,30.146686,-98.621279,2020-08-15,OFF0146,Carol,Anderson,7876.0,SUS00519,Charles,Jackson,46.0,Female,Hispanic,VIC00493,William,Harris,15.0,Male,342-977-5613,Unknown,High,Closed,Arrest Made,4.0,24725.4,False,Incident at 4273 Park Rd. Officer responded at scene.
INC003520,Vandalism,Southwest,HILLCREST,OH,8811 Lincoln St,36.104173,-97.581118,2019-09-22,OFF0126,Sarah,Scott,3390.0,SUS00303,Joseph,Walker,27.0,Female,Asian,VIC00147,Robert,Brown,41.0,Female,277-571-6907,Rifle,Critical,Closed,No Arrest,2.0,41712.02,True,Incident at 8811 Lincoln St. Officer responded at scene.
INC002991,Drug Offense,North,FAIRVIEW,IL,764 Cedar Lane,43.564075,-85.532807,2024-05-24,OFF0014,Joseph,Walker,2959.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00735,Anthony,Walker,32.0,Male,397-791-8191,Hands/Feet,Medium,Closed,Arrest Made,1.0,3026.01,False,Incident at 764 Cedar Lane. Officer responded at scene.
INC002074,Assault,North,MAPLEWOOD,FL,6053 River Rd,30.599985,-106.300582,2024-08-20,OFF0017,Jennifer,Brown,7932.0,SUS00722,Charles,Johnson,44.0,Unknown,Asian,VIC00595,Richard,Young,13.0,Female,Tidak Tersedia,Unknown,Medium,Closed,Arrest Made,0.0,24725.4,False,Incident at 6053 River Rd. Officer responded at scene.
INC001318,Fraud,North,FAIRVIEW,FL,2541 Cedar Lane,39.974511,-117.827008,2020-02-10,OFF0067,John,Moore,2703.0,SUS00142,Karen,Young,23.0,Female,Black,VIC00379,Linda,Taylor,32.0,Male,445-649-4353,Unknown,Medium,Under Investigation,Dismissed,2.0,20394.14,True,Incident at 2541 Cedar Lane. Officer responded at scene.
INC001434,Kidnapping,South,SPRINGFIELD,OH,8749 Park Rd,40.007201,64.7478,2023-07-06,OFF0079,Anthony,Young,5601.0,SUS00251,Barbara,Harris,38.0,Male,Black,VIC00214,Karen,Taylor,36.0,Unknown,838-980-4015,Bat,Low,Pending,No Arrest,4.0,24725.4,False,Incident at 8749 Park Rd. Officer responded at scene.
INC003499,Sexual Assault,Northeast,MAPLEWOOD,GA,3550 Main St,25.292466,-78.80599,2019-12-12,OFF0125,Mary,Young,7163.0,SUS00566,Karen,Brown,50.0,Male,Black,VIC00553,Sarah,Brown,56.0,Male,501-943-8143,Unarmed,Low,Under Investigation,Warning Issued,1.0,38981.98,True,Incident at 3550 Main St. Officer responded at scene.
INC002994,Theft/Larceny,Northwest,CENTERVILLE,IL,9815 Sunset Blvd,41.722829,-71.880502,2024-07-07,OFF0139,Daniel,Davis,7317.0,SUS00285,Matthew,Martin,59.0,Other,Other,VIC00522,Joseph,Johnson,66.0,Unknown,622-132-3522,Unknown,High,Closed,Warning Issued,2.0,3776.15,True,Incident at 9815 Sunset Blvd. Officer responded at scene.
INC002823,Trespassing,Northwest,MAPLEWOOD,NC,9246 Park Rd,36.549199,-107.808034,2021-03-24,OFF0142,Daniel,Young,4932.0,SUS00231,Michelle,Torres,66.0,Female,Unknown,VIC00939,Michael,Flores,50.0,Male,233-213-3396,Unarmed,High,Open,Arrest Made,1.0,47839.91,False,Tidak ada catatan tambahan.
INC001105,Theft/Larceny,West,CENTERVILLE,OH,9017 Sunset Blvd,29.141633,-102.874594,2021-12-22,OFF0023,Sarah,Jones,1581.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00236,James,Smith,50.0,Female,390-444-7271,Unknown,Low,Closed,Belum Ada Resolusi,0.0,9542.22,False,Tidak ada catatan tambahan.
INC001276,Cybercrime,West,HILLCREST,TX,6693 Lincoln St,33.572363,60.1589,2019-02-19,OFF0063,Jennifer,Wilson,7804.0,SUS00581,Susan,Brown,41.0,Unknown,Hispanic,VIC00565,Michael,Hall,73.0,Male,684-593-3586,Knife,Low,Pending,Arrest Made,3.0,42807.37,True,Incident at 6693 Lincoln St. Officer responded at scene.
INC001673,DUI,South,MAPLEWOOD,NC,5280 River Rd,45.294847,-102.062797,2023-08-26,OFF0086,Richard,Allen,7793.0,SUS00012,James,Harris,42.0,Unknown,Hispanic,VIC00287,David,Williams,40.0,Unknown,Tidak Tersedia,Hands/Feet,High,Under Investigation,Warning Issued,3.0,36625.89,True,Incident at 5280 River Rd. Officer responded at scene.
INC001518,Vandalism,Central,HILLCREST,OH,2220 Sunset Blvd,26.396224,83.6101,2022-02-07,OFF0020,William,Lee,8841.0,SUS00406,Linda,Thomas,54.0,Female,Hispanic,VIC00906,Mary,Davis,50.0,Female,377-286-4714,Gun,Medium,Closed,Belum Ada Resolusi,2.0,24725.4,True,Incident at 2220 Sunset Blvd. Officer responded at scene.
INC004690,Cybercrime,South,OAKDALE,AZ,8690 Cedar Lane,46.397449,-113.697207,2024-05-26,OFF0036,Linda,Jackson,2630.0,SUS00218,Mark,Jones,48.0,Unknown,Other,VIC00058,Ashley,Walker,50.0,Female,660-157-2674,Pistol,High,Open,No Arrest,3.0,27569.82,False,Incident at 8690 Cedar Lane. Officer responded at scene.
INC002192,Breaking & Entering,Southwest,SPRINGFIELD,TX,8483 Washington Ave,32.879369,-75.381807,2020-02-10,OFF0095,William,Anderson,3790.0,SUS00371,Richard,Garcia,73.0,Unknown,Unknown,VIC00860,James,Young,37.0,Male,573-184-5245,Hands/Feet,High,Open,Arrest Made,5.0,26506.97,False,Incident at 8483 Washington Ave. Officer responded at scene.
INC002978,Kidnapping,Midtown,OAKDALE,TX,7351 Oak Ave,29.787316,-94.6682905,2023-12-02,OFF0095,Donna,Flores,8359.0,SUS00480,Mary,Jones,55.0,Male,Black,VIC00595,Sarah,Walker,31.0,Male,814-778-2055,Firearm,Medium,Closed,Arrest Made,2.0,26729.93,False,Incident at 7351 Oak Ave. Officer responded at scene.
INC002490,Arson,North,MAPLEWOOD,PA,5907 Elm Blvd,36.899093,-103.177002,2020-10-17,OFF0144,Barbara,Hill,2985.0,SUS00760,David,Taylor,46.0,Male,Unknown,VIC00374,Joseph,Jones,10.0,Female,Tidak Tersedia,Knife,Medium,Open,Warning Issued,0.0,24725.4,False,Tidak ada catatan tambahan.
INC004430,Assault,Southwest,MAPLEWOOD,PA,6695 Elm Blvd,41.045787,-79.312435,2018-09-11,OFF0133,Ashley,Jackson,5526.0,SUS00653,Jessica,Scott,53.0,Unknown,Unknown,VIC00256,Donna,Thomas,32.0,Female,778-998-8999,Unknown,Medium,Closed,No Arrest,4.0,23477.59,True,Incident at 6695 Elm Blvd. Officer responded at scene.
INC004652,Arson,Central,CENTERVILLE,NC,9037 Oak Ave,34.987029,-96.873402,2018-08-10,OFF0071,Richard,Hall,2831.0,SUS00497,James,Thomas,26.0,Male,Asian,VIC00539,Carol,Lee,73.0,Female,774-602-1705,Blunt Object,Critical,Closed,Warning Issued,3.0,25237.67,True,Tidak ada catatan tambahan.
INC001507,Kidnapping,East,MAPLEWOOD,FL,3685 Elm Blvd,33.171454,-87.479687,2024-10-29,OFF0052,Chris,Miller,,SUS00624,Matthew,Miller,26.0,Unknown,Black,VIC00945,Barbara,Miller,50.0,Other,538-627-4323,Blunt Object,Low,Open,Dismissed,3.0,31448.97,False,Tidak ada catatan tambahan.
INC003563,Theft/Larceny,South,SPRINGFIELD,PA,6656 Oak Ave,25.320908,-93.891178,2024-09-06,OFF0019,Patricia,Brown,4088.0,SUS00200,Charles,Moore,46.0,Female,Black,VIC00351,James,Flores,55.0,Male,357-156-1364,Rifle,High,Closed,Belum Ada Resolusi,0.0,14485.64,False,Incident at 6656 Oak Ave. Officer responded at scene.
INC000485,Theft/Larceny,Southwest,FAIRVIEW,GA,2737 River Rd,35.429191,-114.838555,2022-11-04,OFF0001,Anthony,Green,8040.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00041,Richard,Miller,75.0,Unknown,565-749-7611,Hands/Feet,High,Closed,No Arrest,2.0,28683.83,True,Incident at 2737 River Rd. Officer responded at scene.
INC000645,Burglary,Northwest,FAIRVIEW,OH,8760 Sunset Blvd,46.114455,-99.23943,,OFF0109,Mark,Garcia,4918.0,SUS00694,David,Young,68.0,Unknown,Unknown,VIC00863,Jennifer,Jackson,45.0,Male,Tidak Tersedia,Pistol,Critical,Open,No Arrest,1.0,24725.4,True,Incident at 8760 Sunset Blvd. Officer responded at scene.
INC000287,Hacking,Midtown,RIVERSIDE,TX,3084 Elm Blvd,44.518175,-82.673115,2019-12-09,OFF0042,Richard,Walker,5861.0,SUS00616,Chris,Moore,46.0,Female,Other,VIC00845,Linda,Martin,10.0,Unknown,Tidak Tersedia,Firearm,Medium,Open,No Arrest,3.0,17211.16,True,Incident at 3084 Elm Blvd. Officer responded at scene.
INC003716,Fraud,Northwest,CENTERVILLE,GA,7960 River Rd,34.348504,-112.642179,2024-03-07,OFF0109,Ashley,White,8209.0,SUS00124,Susan,Hall,27.0,Female,Black,VIC00468,Michelle,Walker,50.0,Male,753-493-2839,Firearm,Medium,Under Investigation,Arrest Made,4.0,15968.03,False,Tidak ada catatan tambahan.
INC003380,Drug Offense,South,RIVERSIDE,AZ,6330 Park Rd,44.252972,-81.355384,2018-06-07,OFF0073,Carol,Martin,5494.0,SUS00314,James,Jackson,47.0,Unknown,Other,VIC00321,Matthew,White,37.0,Male,550-800-9175,Rifle,Critical,Open,Warning Issued,3.0,43602.71,False,Tidak ada catatan tambahan.
INC004214,Arson,Northeast,RIVERSIDE,AZ,4035 Park Rd,42.656552,-76.329128,2024-08-01,OFF0057,John,Williams,8638.0,SUS00028,Donna,Nguyen,61.0,Male,Asian,Unidentified,Unidentified,Unidentified,50.0,Unknown,Tidak Tersedia,Blunt Object,Critical,Open,Belum Ada Resolusi,4.0,4749.08,True,Incident at 4035 Park Rd. Officer responded at scene.
INC004013,Robbery,Midtown,SPRINGFIELD,OH,526 Elm Blvd,25.891153,-109.57109,2018-11-15,OFF0081,Barbara,Lee,5077.0,SUS00309,John,Wilson,47.0,Unknown,Other,VIC00245,Ashley,Jones,63.0,Female,523-258-6026,Unknown,Medium,Closed,Warning Issued,3.0,35351.53,False,Incident at 526 Elm Blvd. Officer responded at scene.
INC000606,Assault & Battery,East,RIVERSIDE,OH,4640 Washington Ave,36.05119,-94.6682905,2018-11-18,OFF0037,William,Hall,1943.0,SUS00142,Anthony,Moore,36.0,Male,White,VIC00674,David,Moore,85.0,Male,Tidak Tersedia,Knife,Critical,Pending,Warning Issued,3.0,31554.87,False,Incident at 4640 Washington Ave. Officer responded at scene.
INC002286,Trespassing,West,LAKEWOOD,IL,8849 Park Rd,33.169599,-79.948488,2018-11-08,OFF0100,Emily,Allen,2992.0,SUS00461,Chris,Martin,44.0,Unknown,Black,VIC00579,Matthew,Davis,74.0,Male,763-348-4073,Firearm,High,Under Investigation,Warning Issued,5.0,24725.4,False,Incident at 8849 Park Rd. Officer responded at scene.
INC003756,Sexual Assault,South,LAKEWOOD,OH,1192 Oak Ave,47.046419,-91.416995,2023-03-28,OFF0036,Mary,White,2350.0,SUS00461,Sarah,Taylor,38.0,Female,White,VIC00090,Nancy,Williams,47.0,Female,530-963-2891,Blunt Object,High,Open,Dismissed,1.0,29185.86,False,Incident at 1192 Oak Ave. Officer responded at scene.
INC001742,Drug Offense,Southwest,CENTERVILLE,FL,4365 Main St,36.549199,-94.6682905,2021-11-21,OFF0116,Robert,Walker,4169.0,SUS00065,Daniel,Scott,27.0,Female,Black,VIC00291,Barbara,Walker,50.0,Female,508-645-7273,Unarmed,Medium,Closed,No Arrest,2.0,9379.36,False,Incident at 4365 Main St. Officer responded at scene.
INC004408,Robbery,North,HILLCREST,GA,305 Main St,43.402906,-93.503354,2024-01-26,OFF0148,Barbara,Anderson,8387.0,SUS00417,Charles,Wilson,22.0,Female,Hispanic,VIC00909,Jennifer,Green,61.0,Female,951-854-2345,Hands/Feet,Medium,Under Investigation,Warning Issued,2.0,17530.72,False,Incident at 305 Main St. Officer responded at scene.
INC000479,Robbery,North,FAIRVIEW,FL,382 Lincoln St,31.032723,-113.779861,2019-09-14,OFF0118,Matthew,Anderson,8659.0,SUS00713,Linda,Hill,22.0,Unknown,Unknown,VIC00845,Richard,Johnson,50.0,Unknown,Tidak Tersedia,Knife,High,Pending,Warning Issued,2.0,45861.57,False,Incident at 382 Lincoln St. Officer responded at scene.
INC001349,Domestic Violence,Southwest,MAPLEWOOD,TX,4336 River Rd,47.441424,-74.724534,,OFF0088,Nancy,Jones,9264.0,SUS00200,Anthony,Lee,39.0,Male,Hispanic,VIC00378,Michelle,White,43.0,Unknown,303-772-7439,Hands/Feet,Medium,Pending,No Arrest,2.0,24725.4,True,Incident at 4336 River Rd. Officer responded at scene.
INC002068,Graffiti,Northeast,MAPLEWOOD,NY,6568 Washington Ave,25.11307,-96.606803,2018-06-21,OFF0142,Michael,Thompson,8575.0,SUS00594,James,Johnson,66.0,Female,Unknown,VIC00010,David,Miller,33.0,Female,957-587-6822,Unknown,Medium,Closed,Belum Ada Resolusi,5.0,20209.81,False,Incident at 6568 Washington Ave. Officer responded at scene.
INC001614,Fraud,Central,LAKEWOOD,AZ,3556 Sunset Blvd,41.147172,-120.781266,2018-12-22,OFF0112,Thomas,Torres,4281.0,SUS00624,Jennifer,Wilson,46.0,Female,White,Unidentified,Unidentified,Unidentified,50.0,Unknown,Tidak Tersedia,Knife,Low,Open,Arrest Made,3.0,24610.82,True,Incident at 3556 Sunset Blvd. Officer responded at scene.
INC004903,Fraud,North,CENTERVILLE,FL,2223 Maple Dr,39.257005,-87.305942,,OFF0011,Michael,Jones,1311.0,SUS00542,Mary,Smith,35.0,Female,Hispanic,VIC00386,Joseph,Martin,58.0,Female,933-771-7003,Knife,Low,Closed,Arrest Made,3.0,24725.4,True,Incident at 2223 Maple Dr. Officer responded at scene.
INC002325,Domestic Violence,Midtown,MAPLEWOOD,PA,5798 Lincoln St,31.021223,-105.065101,2022-04-17,OFF0020,Carol,Jones,3342.0,SUS00722,Robert,Allen,51.0,Male,Unknown,VIC00351,Mary,Garcia,30.0,Male,968-924-2190,Unarmed,Medium,Closed,No Arrest,5.0,41592.73,False,Incident at 5798 Lincoln St. Officer responded at scene.
INC004048,Drug Offense,North,SPRINGFIELD,CA,9077 Sunset Blvd,39.244114,-108.072156,2019-03-11,OFF0123,John,Walker,9322.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00363,Mark,Harris,32.0,Female,Tidak Tersedia,Firearm,High,Pending,Arrest Made,2.0,13485.64,False,Tidak ada catatan tambahan.
INC002805,Fraud,Northeast,CENTERVILLE,TX,6392 Sunset Blvd,32.844271,-82.14436,2023-04-26,OFF0069,Chris,Harris,5839.0,SUS00502,Mark,Lee,33.0,Male,Unknown,VIC00987,Linda,Moore,33.0,Male,489-822-6586,Blunt Object,Medium,Open,No Arrest,1.0,32136.98,False,Incident at 6392 Sunset Blvd. Officer responded at scene.
INC003800,Homicide,Northwest,CENTERVILLE,CA,7222 Elm Blvd,41.651454,-121.327238,2021-11-10,OFF0088,Barbara,Thomas,8048.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00130,Patricia,Allen,49.0,Unknown,320-813-6162,Rifle,Critical,Under Investigation,Belum Ada Resolusi,3.0,1876.51,False,Incident at 7222 Elm Blvd. Officer responded at scene.
INC004160,Arson,Central,RIVERSIDE,AZ,7900 Park Rd,43.562087,-106.215745,2024-06-16,OFF0069,Mark,Jackson,8393.0,SUS00535,Susan,Williams,31.0,Male,Hispanic,VIC00533,Matthew,Brown,47.0,Male,Tidak Tersedia,Gun,Medium,Open,No Arrest,1.0,47783.51,False,Incident at 7900 Park Rd. Officer responded at scene.
INC003328,Arson,West,MAPLEWOOD,NC,1223 Lincoln St,46.629931,-117.364849,2023-11-16,OFF0121,Daniel,Young,1986.0,SUS00252,Nancy,Scott,20.0,Male,Asian,VIC00516,Joseph,Williams,50.0,Male,491-322-2390,Rifle,Critical,Closed,Dismissed,0.0,24725.4,True,Tidak ada catatan tambahan.
INC004491,Fraud,West,OAKDALE,GA,6841 Main St,44.685186,-113.193655,2020-01-10,OFF0092,Mark,Davis,9432.0,SUS00118,Karen,Lee,42.0,Female,Hispanic,VIC00168,Daniel,Torres,40.0,Unknown,574-546-6648,Pistol,Medium,Pending,Arrest Made,5.0,18573.08,False,Incident at 6841 Main St. Officer responded at scene.
INC000951,Drug Offense,South,LAKEWOOD,GA,9654 Main St,37.799222,-103.880633,2022-06-23,OFF0040,Richard,Jones,8177.0,SUS00489,Linda,Brown,46.0,Other,White,VIC00534,Ashley,Scott,81.0,Male,602-512-4652,Hands/Feet,Low,Open,No Arrest,4.0,22116.2,True,Incident at 9654 Main St. Officer responded at scene.
INC002471,Assault & Battery,Southeast,HILLCREST,OH,7739 Main St,28.802854,-100.642381,2022-04-12,OFF0048,Barbara,Wright,5263.0,SUS00195,James,Hall,42.0,Male,Other,VIC00853,Patricia,Green,65.0,Unknown,(550) -99-4-8079,Unknown,Low,Closed,Warning Issued,3.0,27341.25,True,Incident at 7739 Main St. Officer responded at scene.
INC003007,Kidnapping,West,FAIRVIEW,PA,5506 Sunset Blvd,38.144103,-73.227411,2022-04-09,OFF0070,Susan,Moore,5146.0,SUS00414,Mark,Lee,46.0,Female,Unknown,VIC00471,Susan,Taylor,11.0,Female,603-260-8163,Hands/Feet,Low,Under Investigation,Arrest Made,2.0,15227.54,False,Incident at 5506 Sunset Blvd. Officer responded at scene.
INC000224,Kidnapping,East,RIVERSIDE,AZ,6188 Elm Blvd,47.74403,-92.163458,2019-09-13,OFF0051,William,Harris,8168.0,SUS00696,Michael,Wright,25.0,Female,Asian,VIC00829,John,Young,13.0,Unknown,884-198-4334,Knife,Medium,Under Investigation,Arrest Made,2.0,38719.28,False,Incident at 6188 Elm Blvd. Officer responded at scene.
INC000658,Arson,South,CENTERVILLE,CA,8549 Lincoln St,31.38469,-73.517282,2018-01-07,OFF0125,Emily,Young,2979.0,SUS00119,Patricia,Williams,34.0,Female,Other,VIC00261,Chris,Williams,23.0,Unknown,716-346-1988,Unknown,Medium,Under Investigation,Belum Ada Resolusi,1.0,36572.72,True,Incident at 8549 Lincoln St. Officer responded at scene.
INC001951,Burglary,North,SPRINGFIELD,TX,8939 Main St,40.149867,-90.138599,2023-01-25,OFF0131,James,Hall,1233.0,SUS00653,Nancy,Anderson,29.0,Female,Hispanic,VIC00583,Daniel,Harris,59.0,Female,534-173-4520,Unknown,Low,Closed,Dismissed,0.0,11268.3,False,Tidak ada catatan tambahan.
INC002610,Arson,South,CENTERVILLE,NC,8458 Main St,47.446759,-76.452577,2019-01-17,OFF0071,David,Hill,,SUS00602,Daniel,Hill,72.0,Male,White,VIC00090,Robert,Anderson,69.0,Male,(827) -35-5-9704,Pistol,Critical,Closed,No Arrest,5.0,8159.25,False,Incident at 8458 Main St. Officer responded at scene.
INC001953,Drug Offense,South,FAIRVIEW,NC,4489 River Rd,36.031909,-79.413706,2022-09-23,OFF0088,Jennifer,Wright,3842.0,SUS00109,Jessica,Thomas,66.0,Female,White,VIC00840,Mary,White,21.0,Unknown,975-983-2006,Unknown,Low,Closed,Warning Issued,5.0,2689.23,True,Incident at 4489 River Rd. Officer responded at scene.
INC003117,Domestic Violence,South,LAKEWOOD,AZ,1122 Cedar Lane,47.344477,-75.302471,2021-04-20,OFF0133,Mary,Brown,4262.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00976,Joseph,Thomas,50.0,Unknown,241-214-7924,Unarmed,Medium,Open,Arrest Made,5.0,40823.52,True,Incident at 1122 Cedar Lane. Officer responded at scene.
INC000081,Trespassing,South,SPRINGFIELD,NC,2019 Sunset Blvd,35.519921,-91.355559,2022-04-16,OFF0035,Sarah,Smith,9689.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00958,Charles,Harris,75.0,Male,381-808-3845,Unknown,Medium,Open,Belum Ada Resolusi,4.0,30308.04,False,Incident at 2019 Sunset Blvd. Officer responded at scene.
INC001252,Assault,East,CENTERVILLE,NC,1704 Park Rd,28.299225,-110.54165,2020-02-12,OFF0036,Daniel,Anderson,,SUS00776,Donna,Wilson,46.0,Unknown,Unknown,VIC00018,John,Jackson,32.0,Male,481-281-3246,Hands/Feet,High,Closed,No Arrest,0.0,24725.4,False,Incident at 1704 Park Rd. Officer responded at scene.
INC003165,Assault,Midtown,LAKEWOOD,IL,7376 Washington Ave,28.109413,59.2174,2020-09-10,OFF0109,William,Wright,7370.0,SUS00502,David,Taylor,38.0,Female,Asian,VIC00771,Jessica,Anderson,16.0,Male,Tidak Tersedia,Pistol,Medium,Closed,Dismissed,1.0,23552.38,False,Incident at 7376 Washington Ave. Officer responded at scene.
INC001291,Sexual Assault,Southeast,HILLCREST,GA,2647 Cedar Lane,44.346667,-74.658257,2022-08-26,OFF0093,Emily,Jones,9130.0,SUS00061,Joseph,Walker,57.0,Male,Other,VIC00314,Anthony,Thomas,36.0,Male,874-401-7274,Hands/Feet,Critical,Open,Arrest Made,3.0,42566.53,False,Tidak ada catatan tambahan.
