incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes,badge_number_diketahui,tahun_kejadian,bulan_kejadian,akhir_pekan,selisih_usia_tersangka_korban,skor_keparahan,kerugian_per_penangkapan
INC002803,Vandalism,Northwest,Springfield,FL,3987 River Rd,35.603016,-74.325311,2023-02-25,OFF0066,Carol,Torres,9588,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00258,Linda,Anderson,90.0,Male,3282954128,Firearm,Low,Closed,Dismissed,5.0,18814.07,False,Tidak ada catatan tambahan.,True,2023.0,2.0,True,44.0,1,3135.68
INC004842,Sexual Assault,Southwest,Lakewood,NC,2154 Main St,39.038353,-112.629343,2022-04-18,OFF0042,Mark,Thomas,0,SUS00580,Karen,Johnson,72.0,Female,White,VIC00979,Linda,Anderson,78.0,Male,3847382609,Unarmed,Critical,Closed,Dismissed,5.0,24725.4,True,Incident at 2154 Main St. Officer responded at scene.,False,2022.0,4.0,False,6.0,4,4120.9
INC000028,Fraud,Northeast,Fairview,FL,1252 Washington Ave,39.564167,68.4369,2019-08-26,OFF0090,Susan,Wright,3419,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00263,Nancy,Jones,19.0,Other,9917439095,Unknown,Medium,Closed,Arrest Made,3.0,34056.67,False,Incident at 1252 Washington Ave. Officer responded at scene.,True,2019.0,8.0,False,27.0,2,8514.17
INC000495,Arson,Central,Centerville,CA,3975 Maple Dr,26.017491,-94.6682905,2021-11-30,OFF0131,Nancy,Jackson,9496,SUS00748,Michael,Taylor,37.0,Unknown,Hispanic,VIC00014,Joseph,Davis,22.0,Male,3749604572,Hands/Feet,Medium,Closed,Arrest Made,5.0,2135.4,False,Incident at 3975 Maple Dr. Officer responded at scene.,True,2021.0,11.0,False,15.0,2,355.9
INC000788,Burglary,West,Fairview,IL,2062 Washington Ave,39.660225,-87.953205,2024-01-15,OFF0045,Susan,Walker,2110,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00925,Mary,Miller,55.0,Unknown,5079801235,Gun,High,Closed,Arrest Made,2.0,3152.67,True,Incident at 2062 Washington Ave. Officer responded at scene.,True,2024.0,1.0,False,9.0,3,1050.89
INC001664,Vandalism,South,Oakdale,TX,912 River Rd,32.954956,-105.691779,2018-10-19,OFF0056,Thomas,Jones,3800,SUS00169,Nancy,Scott,27.0,Female,White,VIC00524,Anthony,Wilson,88.0,Unknown,,Pistol,High,Open,No Resolution Yet,4.0,27245.81,False,Tidak ada catatan tambahan.,True,2018.0,10.0,False,61.0,3,5449.16
INC001691,Burglary,Southeast,Centerville,CA,4356 River Rd,31.325604,-86.792666,2023-09-14,OFF0119,John,Flores,6210,SUS00216,Michael,Harris,41.0,Male,Unknown,VIC00115,William,Torres,74.0,Female,9345188511,Hands/Feet,Critical,Closed,Warning Issued,0.0,36801.45,True,Incident at 4356 River Rd. Officer responded at scene.,True,2023.0,9.0,False,33.0,4,36801.45
INC002005,Drug Offense,North,Riverside,AZ,7062 Main St,37.726638,-87.455628,2022-01-11,OFF0073,Anthony,Nguyen,7616,SUS00421,Daniel,Brown,46.0,Male,Asian,VIC00025,Donna,Anderson,59.0,Other,8442802406,Knife,Critical,Closed,Arrest Made,3.0,13173.14,True,Incident at 7062 Main St. Officer responded at scene.,True,2022.0,1.0,False,13.0,4,3293.28
INC003053,DUI,North,Springfield,GA,463 Cedar Lane,29.529052,-81.066666,2021-05-12,OFF0086,Mark,Jones,3148,SUS00495,Charles,Hill,47.0,Female,Asian,Unidentified,Unidentified,Unidentified,50.0,Unknown,,Rifle,Medium,Closed,Arrest Made,4.0,46590.53,False,Incident at 463 Cedar Lane. Officer responded at scene.,True,2021.0,5.0,False,3.0,2,9318.11
INC000531,Sexual Assault,Central,Springfield,AZ,349 Maple Dr,40.945427,-97.131481,2020-01-26,OFF0108,Mary,Scott,2868,SUS00343,Chris,Young,22.0,Female,White,VIC00039,Patricia,Johnson,18.0,Female,9259483480,Unknown,Low,Open,Dismissed,0.0,6727.52,False,Incident at 349 Maple Dr. Officer responded at scene.,True,2020.0,1.0,True,4.0,1,6727.52
INC002685,Arson,Central,Lakewood,TX,2165 Park Rd,47.065243,-88.892191,2022-11-08,OFF0065,Patricia,Thompson,9431,SUS00314,Linda,Hall,57.0,Female,Black,VIC00032,Michelle,Young,59.0,Unknown,7273459459,Firearm,Medium,Closed,Arrest Made,0.0,14948.62,True,Incident at 2165 Park Rd. Officer responded at scene.,True,2022.0,11.0,False,2.0,2,14948.62
INC000527,Sexual Assault,North,Oakdale,GA,5207 River Rd,31.482141,-116.280528,2024-12-09,OFF0116,Karen,Wilson,1591,SUS00094,Nancy,Johnson,24.0,Male,Unknown,VIC00106,Nancy,Martin,50.0,Unknown,9203098925,Hands/Feet,High,Closed,No Arrest,2.0,25797.84,True,Incident at 5207 River Rd. Officer responded at scene.,True,2024.0,12.0,False,26.0,3,8599.28
INC002394,DUI,North,Centerville,NY,6051 Maple Dr,36.549199,-102.889354,,OFF0060,Jennifer,Green,8180,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00204,Barbara,Jones,50.0,Male,3311507701,Knife,High,Under Investigation,No Arrest,0.0,49665.1,True,Incident at 6051 Maple Dr. Officer responded at scene.,True,,,False,4.0,3,49665.1
INC003962,Murder,Southeast,Oakdale,NC,5641 River Rd,26.082207,-91.941329,,OFF0050,Michael,Davis,2667,SUS00128,David,Walker,39.0,Female,Unknown,VIC00781,Michael,White,32.0,Male,9448467596,Blunt Object,Critical,Open,Warning Issued,1.0,30983.34,False,Incident at 5641 River Rd. Officer responded at scene.,True,,,False,7.0,4,15491.67
INC000888,Kidnapping,Northwest,Lakewood,FL,5868 Cedar Lane,34.733729,-94.6682905,,OFF0048,Charles,Jackson,8057,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00370,Sarah,Wilson,50.0,Male,7724194289,Unarmed,Medium,Closed,No Resolution Yet,4.0,8046.58,True,Incident at 5868 Cedar Lane. Officer responded at scene.,True,,,False,4.0,2,1609.32
INC000439,Drug Offense,Midtown,Maplewood,PA,1875 Main St,26.399142,-90.716018,2019-11-12,OFF0015,William,Jackson,7691,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00131,Thomas,Jones,68.0,Female,2301913879,Knife,Critical,Under Investigation,Arrest Made,5.0,49510.26,False,Incident at 1875 Main St. Officer responded at scene.,True,2019.0,11.0,False,22.0,4,8251.71
INC002346,Assault,Midtown,Riverside,AZ,6633 Elm Blvd,40.773951,-88.606454,2024-02-21,OFF0122,Carol,Martin,4007,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00097,Anthony,Lee,21.0,Unknown,,Unknown,Medium,Pending,Dismissed,2.0,5498.74,True,Incident at 6633 Elm Blvd. Officer responded at scene.,True,2024.0,2.0,False,25.0,2,1832.91
INC003014,Theft/Larceny,North,Fairview,NY,7366 River Rd,26.572662,-103.697433,2024-06-15,OFF0115,Thomas,Garcia,6558,SUS00690,Emily,Miller,34.0,Other,Unknown,VIC00457,Daniel,Flores,50.0,Unknown,7142327500,Rifle,Low,Closed,Arrest Made,2.0,31443.55,False,Tidak ada catatan tambahan.,True,2024.0,6.0,True,16.0,1,10481.18
INC001740,Robbery,Southwest,Lakewood,IL,4273 Park Rd,30.146686,-98.621279,2020-08-15,OFF0146,Carol,Anderson,7876,SUS00519,Charles,Jackson,46.0,Female,Hispanic,VIC00493,William,Harris,15.0,Male,3429775613,Unknown,High,Closed,Arrest Made,4.0,24725.4,False,Incident at 4273 Park Rd. Officer responded at scene.,True,2020.0,8.0,True,31.0,3,4945.08
INC003520,Vandalism,Southwest,Hillcrest,OH,8811 Lincoln St,36.104173,-97.581118,2019-09-22,OFF0126,Sarah,Scott,3390,SUS00303,Joseph,Walker,27.0,Female,Asian,VIC00147,Robert,Brown,41.0,Female,2775716907,Rifle,Critical,Closed,No Arrest,2.0,41712.02,True,Incident at 8811 Lincoln St. Officer responded at scene.,True,2019.0,9.0,True,14.0,4,13904.01
INC002991,Drug Offense,North,Fairview,IL,764 Cedar Lane,43.564075,-85.532807,2024-05-24,OFF0014,Joseph,Walker,2959,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00735,Anthony,Walker,32.0,Male,3977918191,Hands/Feet,Medium,Closed,Arrest Made,1.0,3026.01,False,Incident at 764 Cedar Lane. Officer responded at scene.,True,2024.0,5.0,False,14.0,2,1513.0
INC002074,Assault,North,Maplewood,FL,6053 River Rd,30.599985,-106.300582,2024-08-20,OFF0017,Jennifer,Brown,7932,SUS00722,Charles,Johnson,44.0,Unknown,Asian,VIC00595,Richard,Young,13.0,Female,,Unknown,Medium,Closed,Arrest Made,0.0,24725.4,False,Incident at 6053 River Rd. Officer responded at scene.,True,2024.0,8.0,False,31.0,2,24725.4
INC001318,Fraud,North,Fairview,FL,2541 Cedar Lane,39.974511,-117.827008,2020-02-10,OFF0067,John,Moore,2703,SUS00142,Karen,Young,23.0,Female,Black,VIC00379,Linda,Taylor,32.0,Male,4456494353,Unknown,Medium,Under Investigation,Dismissed,2.0,20394.14,True,Incident at 2541 Cedar Lane. Officer responded at scene.,True,2020.0,2.0,False,9.0,2,6798.05
INC001434,Kidnapping,South,Springfield,OH,8749 Park Rd,40.007201,64.7478,2023-07-06,OFF0079,Anthony,Young,5601,SUS00251,Barbara,Harris,38.0,Male,Black,VIC00214,Karen,Taylor,36.0,Unknown,8389804015,Bat,Low,Pending,No Arrest,4.0,24725.4,False,Incident at 8749 Park Rd. Officer responded at scene.,True,2023.0,7.0,False,2.0,1,4945.08
INC003499,Sexual Assault,Northeast,Maplewood,GA,3550 Main St,25.292466,-78.80599,2019-12-12,OFF0125,Mary,Young,7163,SUS00566,Karen,Brown,50.0,Male,Black,VIC00553,Sarah,Brown,56.0,Male,5019438143,Unarmed,Low,Under Investigation,Warning Issued,1.0,38981.98,True,Incident at 3550 Main St. Officer responded at scene.,True,2019.0,12.0,False,6.0,1,19490.99
INC002994,Theft/Larceny,Northwest,Centerville,IL,9815 Sunset Blvd,41.722829,-71.880502,2024-07-07,OFF0139,Daniel,Davis,7317,SUS00285,Matthew,Martin,59.0,Other,Other,VIC00522,Joseph,Johnson,66.0,Unknown,6221323522,Unknown,High,Closed,Warning Issued,2.0,3776.15,True,Incident at 9815 Sunset Blvd. Officer responded at scene.,True,2024.0,7.0,True,7.0,3,1258.72
INC002823,Trespassing,Northwest,Maplewood,NC,9246 Park Rd,36.549199,-107.808034,2021-03-24,OFF0142,Daniel,Young,4932,SUS00231,Michelle,Torres,66.0,Female,Unknown,VIC00939,Michael,Flores,50.0,Male,2332133396,Unarmed,High,Open,Arrest Made,1.0,47839.91,False,Tidak ada catatan tambahan.,True,2021.0,3.0,False,16.0,3,23919.96
INC001105,Theft/Larceny,West,Centerville,OH,9017 Sunset Blvd,29.141633,-102.874594,2021-12-22,OFF0023,Sarah,Jones,1581,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00236,James,Smith,50.0,Female,3904447271,Unknown,Low,Closed,No Resolution Yet,0.0,9542.22,False,Tidak ada catatan tambahan.,True,2021.0,12.0,False,4.0,1,9542.22
INC001276,Cybercrime,West,Hillcrest,TX,6693 Lincoln St,33.572363,60.1589,2019-02-19,OFF0063,Jennifer,Wilson,7804,SUS00581,Susan,Brown,41.0,Unknown,Hispanic,VIC00565,Michael,Hall,73.0,Male,6845933586,Knife,Low,Pending,Arrest Made,3.0,42807.37,True,Incident at 6693 Lincoln St. Officer responded at scene.,True,2019.0,2.0,False,32.0,1,10701.84
INC001673,DUI,South,Maplewood,NC,5280 River Rd,45.294847,-102.062797,2023-08-26,OFF0086,Richard,Allen,7793,SUS00012,James,Harris,42.0,Unknown,Hispanic,VIC00287,David,Williams,40.0,Unknown,,Hands/Feet,High,Under Investigation,Warning Issued,3.0,36625.89,True,Incident at 5280 River Rd. Officer responded at scene.,True,2023.0,8.0,True,2.0,3,9156.47
INC001518,Vandalism,Central,Hillcrest,OH,2220 Sunset Blvd,26.396224,83.6101,2022-02-07,OFF0020,William,Lee,8841,SUS00406,Linda,Thomas,54.0,Female,Hispanic,VIC00906,Mary,Davis,50.0,Female,3772864714,Gun,Medium,Closed,No Resolution Yet,2.0,24725.4,True,Incident at 2220 Sunset Blvd. Officer responded at scene.,True,2022.0,2.0,False,4.0,2,8241.8
INC004690,Cybercrime,South,Oakdale,AZ,8690 Cedar Lane,46.397449,-113.697207,2024-05-26,OFF0036,Linda,Jackson,2630,SUS00218,Mark,Jones,48.0,Unknown,Other,VIC00058,Ashley,Walker,50.0,Female,6601572674,Pistol,High,Open,No Arrest,3.0,27569.82,False,Incident at 8690 Cedar Lane. Officer responded at scene.,True,2024.0,5.0,True,2.0,3,6892.46
INC002192,Breaking & Entering,Southwest,Springfield,TX,8483 Washington Ave,32.879369,-75.381807,2020-02-10,OFF0095,William,Anderson,3790,SUS00371,Richard,Garcia,73.0,Unknown,Unknown,VIC00860,James,Young,37.0,Male,5731845245,Hands/Feet,High,Open,Arrest Made,5.0,26506.97,False,Incident at 8483 Washington Ave. Officer responded at scene.,True,2020.0,2.0,False,36.0,3,4417.83
INC002978,Kidnapping,Midtown,Oakdale,TX,7351 Oak Ave,29.787316,-94.6682905,2023-12-02,OFF0095,Donna,Flores,8359,SUS00480,Mary,Jones,55.0,Male,Black,VIC00595,Sarah,Walker,31.0,Male,8147782055,Firearm,Medium,Closed,Arrest Made,2.0,26729.93,False,Incident at 7351 Oak Ave. Officer responded at scene.,True,2023.0,12.0,True,24.0,2,8909.98
INC002490,Arson,North,Maplewood,PA,5907 Elm Blvd,36.899093,-103.177002,2020-10-17,OFF0144,Barbara,Hill,2985,SUS00760,David,Taylor,46.0,Male,Unknown,VIC00374,Joseph,Jones,10.0,Female,,Knife,Medium,Open,Warning Issued,0.0,24725.4,False,Tidak ada catatan tambahan.,True,2020.0,10.0,True,36.0,2,24725.4
INC004430,Assault,Southwest,Maplewood,PA,6695 Elm Blvd,41.045787,-79.312435,2018-09-11,OFF0133,Ashley,Jackson,5526,SUS00653,Jessica,Scott,53.0,Unknown,Unknown,VIC00256,Donna,Thomas,32.0,Female,7789988999,Unknown,Medium,Closed,No Arrest,4.0,23477.59,True,Incident at 6695 Elm Blvd. Officer responded at scene.,True,2018.0,9.0,False,21.0,2,4695.52
INC004652,Arson,Central,Centerville,NC,9037 Oak Ave,34.987029,-96.873402,2018-08-10,OFF0071,Richard,Hall,2831,SUS00497,James,Thomas,26.0,Male,Asian,VIC00539,Carol,Lee,73.0,Female,7746021705,Blunt Object,Critical,Closed,Warning Issued,3.0,25237.67,True,Tidak ada catatan tambahan.,True,2018.0,8.0,False,47.0,4,6309.42
INC001507,Kidnapping,East,Maplewood,FL,3685 Elm Blvd,33.171454,-87.479687,2024-10-29,OFF0052,Chris,Miller,0,SUS00624,Matthew,Miller,26.0,Unknown,Black,VIC00945,Barbara,Miller,50.0,Other,5386274323,Blunt Object,Low,Open,Dismissed,3.0,31448.97,False,Tidak ada catatan tambahan.,False,2024.0,10.0,False,24.0,1,7862.24
INC003563,Theft/Larceny,South,Springfield,PA,6656 Oak Ave,25.320908,-93.891178,2024-09-06,OFF0019,Patricia,Brown,4088,SUS00200,Charles,Moore,46.0,Female,Black,VIC00351,James,Flores,55.0,Male,3571561364,Rifle,High,Closed,No Resolution Yet,0.0,14485.64,False,Incident at 6656 Oak Ave. Officer responded at scene.,True,2024.0,9.0,False,9.0,3,14485.64
INC000485,Theft/Larceny,Southwest,Fairview,GA,2737 River Rd,35.429191,-114.838555,2022-11-04,OFF0001,Anthony,Green,8040,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00041,Richard,Miller,75.0,Unknown,5657497611,Hands/Feet,High,Closed,No Arrest,2.0,28683.83,True,Incident at 2737 River Rd. Officer responded at scene.,True,2022.0,11.0,False,29.0,3,9561.28
INC000645,Burglary,Northwest,Fairview,OH,8760 Sunset Blvd,46.114455,-99.23943,,OFF0109,Mark,Garcia,4918,SUS00694,David,Young,68.0,Unknown,Unknown,VIC00863,Jennifer,Jackson,45.0,Male,,Pistol,Critical,Open,No Arrest,1.0,24725.4,True,Incident at 8760 Sunset Blvd. Officer responded at scene.,True,,,False,23.0,4,12362.7
INC000287,Hacking,Midtown,Riverside,TX,3084 Elm Blvd,44.518175,-82.673115,2019-12-09,OFF0042,Richard,Walker,5861,SUS00616,Chris,Moore,46.0,Female,Other,VIC00845,Linda,Martin,10.0,Unknown,,Firearm,Medium,Open,No Arrest,3.0,17211.16,True,Incident at 3084 Elm Blvd. Officer responded at scene.,True,2019.0,12.0,False,36.0,2,4302.79
INC003716,Fraud,Northwest,Centerville,GA,7960 River Rd,34.348504,-112.642179,2024-03-07,OFF0109,Ashley,White,8209,SUS00124,Susan,Hall,27.0,Female,Black,VIC00468,Michelle,Walker,50.0,Male,7534932839,Firearm,Medium,Under Investigation,Arrest Made,4.0,15968.03,False,Tidak ada catatan tambahan.,True,2024.0,3.0,False,23.0,2,3193.61
INC003380,Drug Offense,South,Riverside,AZ,6330 Park Rd,44.252972,-81.355384,2018-06-07,OFF0073,Carol,Martin,5494,SUS00314,James,Jackson,47.0,Unknown,Other,VIC00321,Matthew,White,37.0,Male,5508009175,Rifle,Critical,Open,Warning Issued,3.0,43602.71,False,Tidak ada catatan tambahan.,True,2018.0,6.0,False,10.0,4,10900.68
INC004214,Arson,Northeast,Riverside,AZ,4035 Park Rd,42.656552,-76.329128,2024-08-01,OFF0057,John,Williams,8638,SUS00028,Donna,Nguyen,61.0,Male,Asian,Unidentified,Unidentified,Unidentified,50.0,Unknown,,Blunt Object,Critical,Open,No Resolution Yet,4.0,4749.08,True,Incident at 4035 Park Rd. Officer responded at scene.,True,2024.0,8.0,False,11.0,4,949.82
INC004013,Robbery,Midtown,Springfield,OH,526 Elm Blvd,25.891153,-109.57109,2018-11-15,OFF0081,Barbara,Lee,5077,SUS00309,John,Wilson,47.0,Unknown,Other,VIC00245,Ashley,Jones,63.0,Female,5232586026,Unknown,Medium,Closed,Warning Issued,3.0,35351.53,False,Incident at 526 Elm Blvd. Officer responded at scene.,True,2018.0,11.0,False,16.0,2,8837.88
INC000606,Assault & Battery,East,Riverside,OH,4640 Washington Ave,36.05119,-94.6682905,2018-11-18,OFF0037,William,Hall,1943,SUS00142,Anthony,Moore,36.0,Male,White,VIC00674,David,Moore,85.0,Male,,Knife,Critical,Pending,Warning Issued,3.0,31554.87,False,Incident at 4640 Washington Ave. Officer responded at scene.,True,2018.0,11.0,True,49.0,4,7888.72
INC002286,Trespassing,West,Lakewood,IL,8849 Park Rd,33.169599,-79.948488,2018-11-08,OFF0100,Emily,Allen,2992,SUS00461,Chris,Martin,44.0,Unknown,Black,VIC00579,Matthew,Davis,74.0,Male,7633484073,Firearm,High,Under Investigation,Warning Issued,5.0,24725.4,False,Incident at 8849 Park Rd. Officer responded at scene.,True,2018.0,11.0,False,30.0,3,4120.9
INC003756,Sexual Assault,South,Lakewood,OH,1192 Oak Ave,47.046419,-91.416995,2023-03-28,OFF0036,Mary,White,2350,SUS00461,Sarah,Taylor,38.0,Female,White,VIC00090,Nancy,Williams,47.0,Female,5309632891,Blunt Object,High,Open,Dismissed,1.0,29185.86,False,Incident at 1192 Oak Ave. Officer responded at scene.,True,2023.0,3.0,False,9.0,3,14592.93
INC001742,Drug Offense,Southwest,Centerville,FL,4365 Main St,36.549199,-94.6682905,2021-11-21,OFF0116,Robert,Walker,4169,SUS00065,Daniel,Scott,27.0,Female,Black,VIC00291,Barbara,Walker,50.0,Female,5086457273,Unarmed,Medium,Closed,No Arrest,2.0,9379.36,False,Incident at 4365 Main St. Officer responded at scene.,True,2021.0,11.0,True,23.0,2,3126.45
INC004408,Robbery,North,Hillcrest,GA,305 Main St,43.402906,-93.503354,2024-01-26,OFF0148,Barbara,Anderson,8387,SUS00417,Charles,Wilson,22.0,Female,Hispanic,VIC00909,Jennifer,Green,61.0,Female,9518542345,Hands/Feet,Medium,Under Investigation,Warning Issued,2.0,17530.72,False,Incident at 305 Main St. Officer responded at scene.,True,2024.0,1.0,False,39.0,2,5843.57
INC000479,Robbery,North,Fairview,FL,382 Lincoln St,31.032723,-113.779861,2019-09-14,OFF0118,Matthew,Anderson,8659,SUS00713,Linda,Hill,22.0,Unknown,Unknown,VIC00845,Richard,Johnson,50.0,Unknown,,Knife,High,Pending,Warning Issued,2.0,45861.57,False,Incident at 382 Lincoln St. Officer responded at scene.,True,2019.0,9.0,True,28.0,3,15287.19
INC001349,Domestic Violence,Southwest,Maplewood,TX,4336 River Rd,47.441424,-74.724534,,OFF0088,Nancy,Jones,9264,SUS00200,Anthony,Lee,39.0,Male,Hispanic,VIC00378,Michelle,White,43.0,Unknown,3037727439,Hands/Feet,Medium,Pending,No Arrest,2.0,24725.4,True,Incident at 4336 River Rd. Officer responded at scene.,True,,,False,4.0,2,8241.8
INC002068,Graffiti,Northeast,Maplewood,NY,6568 Washington Ave,25.11307,-96.606803,2018-06-21,OFF0142,Michael,Thompson,8575,SUS00594,James,Johnson,66.0,Female,Unknown,VIC00010,David,Miller,33.0,Female,9575876822,Unknown,Medium,Closed,No Resolution Yet,5.0,20209.81,False,Incident at 6568 Washington Ave. Officer responded at scene.,True,2018.0,6.0,False,33.0,2,3368.3
INC001614,Fraud,Central,Lakewood,AZ,3556 Sunset Blvd,41.147172,-120.781266,2018-12-22,OFF0112,Thomas,Torres,4281,SUS00624,Jennifer,Wilson,46.0,Female,White,Unidentified,Unidentified,Unidentified,50.0,Unknown,,Knife,Low,Open,Arrest Made,3.0,24610.82,True,Incident at 3556 Sunset Blvd. Officer responded at scene.,True,2018.0,12.0,True,4.0,1,6152.7
INC004903,Fraud,North,Centerville,FL,2223 Maple Dr,39.257005,-87.305942,,OFF0011,Michael,Jones,1311,SUS00542,Mary,Smith,35.0,Female,Hispanic,VIC00386,Joseph,Martin,58.0,Female,9337717003,Knife,Low,Closed,Arrest Made,3.0,24725.4,True,Incident at 2223 Maple Dr. Officer responded at scene.,True,,,False,23.0,1,6181.35
INC002325,Domestic Violence,Midtown,Maplewood,PA,5798 Lincoln St,31.021223,-105.065101,2022-04-17,OFF0020,Carol,Jones,3342,SUS00722,Robert,Allen,51.0,Male,Unknown,VIC00351,Mary,Garcia,30.0,Male,9689242190,Unarmed,Medium,Closed,No Arrest,5.0,41592.73,False,Incident at 5798 Lincoln St. Officer responded at scene.,True,2022.0,4.0,True,21.0,2,6932.12
INC004048,Drug Offense,North,Springfield,CA,9077 Sunset Blvd,39.244114,-108.072156,2019-03-11,OFF0123,John,Walker,9322,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00363,Mark,Harris,32.0,Female,,Firearm,High,Pending,Arrest Made,2.0,13485.64,False,Tidak ada catatan tambahan.,True,2019.0,3.0,False,14.0,3,4495.21
INC002805,Fraud,Northeast,Centerville,TX,6392 Sunset Blvd,32.844271,-82.14436,2023-04-26,OFF0069,Chris,Harris,5839,SUS00502,Mark,Lee,33.0,Male,Unknown,VIC00987,Linda,Moore,33.0,Male,4898226586,Blunt Object,Medium,Open,No Arrest,1.0,32136.98,False,Incident at 6392 Sunset Blvd. Officer responded at scene.,True,2023.0,4.0,False,0.0,2,16068.49
INC003800,Homicide,Northwest,Centerville,CA,7222 Elm Blvd,41.651454,-121.327238,2021-11-10,OFF0088,Barbara,Thomas,8048,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00130,Patricia,Allen,49.0,Unknown,3208136162,Rifle,Critical,Under Investigation,No Resolution Yet,3.0,1876.51,False,Incident at 7222 Elm Blvd. Officer responded at scene.,True,2021.0,11.0,False,3.0,4,469.13
INC004160,Arson,Central,Riverside,AZ,7900 Park Rd,43.562087,-106.215745,2024-06-16,OFF0069,Mark,Jackson,8393,SUS00535,Susan,Williams,31.0,Male,Hispanic,VIC00533,Matthew,Brown,47.0,Male,,Gun,Medium,Open,No Arrest,1.0,47783.51,False,Incident at 7900 Park Rd. Officer responded at scene.,True,2024.0,6.0,True,16.0,2,23891.76
INC003328,Arson,West,Maplewood,NC,1223 Lincoln St,46.629931,-117.364849,2023-11-16,OFF0121,Daniel,Young,1986,SUS00252,Nancy,Scott,20.0,Male,Asian,VIC00516,Joseph,Williams,50.0,Male,4913222390,Rifle,Critical,Closed,Dismissed,0.0,24725.4,True,Tidak ada catatan tambahan.,True,2023.0,11.0,False,30.0,4,24725.4
INC004491,Fraud,West,Oakdale,GA,6841 Main St,44.685186,-113.193655,2020-01-10,OFF0092,Mark,Davis,9432,SUS00118,Karen,Lee,42.0,Female,Hispanic,VIC00168,Daniel,Torres,40.0,Unknown,5745466648,Pistol,Medium,Pending,Arrest Made,5.0,18573.08,False,Incident at 6841 Main St. Officer responded at scene.,True,2020.0,1.0,False,2.0,2,3095.51
